,label,message
3954,0,"['Lol', 'great', 'getting', 'hungry']"
3955,0,"['Sorry', 'I', 'call', 'later']"
3956,0,"['Yes', 'many', 'sweets']"
3957,0,"['I', 'doubt', 'could', 'handle', '5', 'times', 'per', 'night', 'case']"
3958,1,"['PRIVATE', 'Your', '2003', 'Account', 'Statement', 'shows', '800', 'unredeemed', 'S', 'I', 'M', 'points', 'Call', '08718738002', 'Identifier', 'Code', '48922', 'Expires', '211104']"
3959,1,"['YOU', 'secret', 'admirer', 'REVEAL', 'thinks', 'YOU', 'R', 'So', 'special', 'Call', '09065174042', 'To', 'opt', 'Reply', 'REVEAL', 'STOP', '150', 'per', 'message', 'recd', 'Cust', 'care', '07821230901']"
3960,0,"['Watching', 'telugu', 'moviewat']"
3961,1,"['You', '£1000', 'winner', 'Guaranteed', 'Caller', 'Prize', 'Final', 'attempt', 'contact', 'To', 'Claim', 'Call', '09071517866', 'Now', '150ppmPOBox10183BhamB64XE']"
3962,0,"['Ok', 'But', 'finish', '6']"
3963,0,"['Finished', 'class']"
3964,0,"['I', 'sent', 'wife', 'text', 'After', 'buy', 'tell', 'So', 'relax', 'We', 'go', 'get', 'wkend']"
3965,0,"['Lol', 'ok', 'I', 'snatch', 'purse']"
3966,0,"['R', 'still', 'meeting', '4', 'dinner', 'tonight']"
3967,1,"['PRIVATE', 'Your', '2003', 'Account', 'Statement', 'shows', '800', 'unredeemed', 'S', 'I', 'M', 'points', 'Call', '08715203694', 'Identifier', 'Code', '40533', 'Expires', '311004']"
3968,0,"['Single', 'line', 'big', 'meaning', 'Miss', 'anything', '4', 'Best', 'Life', 'miss', 'best', 'life', 'anything', 'Gud', 'nyt']"
3969,0,"['really', 'getting', 'hanging', 'around']"
3970,0,"['What', 'wearing']"
3971,0,"['Haha', 'Where', 'got', 'fast', 'lose', 'weight', 'thk', 'muz', 'go', '4', 'month', 'den', 'got', 'effect', 'Geelater', 'go', 'aust', 'put', 'bk', 'e', 'weight']"
3972,0,"['Jordan', 'got', 'voted', 'last', 'nite']"
3973,0,"['chile', 'please', 'It', 'ltDECIMALgt', 'hour', 'drive', 'I', 'come', 'time', 'subletting', 'febapril', 'audition', 'season']"
3974,0,"['Should', 'buy', 'blackberry', 'bold', '2', 'torch', 'Should', 'buy', 'new', 'used', 'Let', 'know', 'Plus', 'saying', 'buy', 'ltgt', 'g', 'wifi', 'ipad', 'And', 'saying', 'ltgt', 'g']"
3975,0,"['Haha', 'kidding', 'papa', 'needs', 'drugs']"
3976,1,"['LORD', 'OF', 'THE', 'RINGSRETURN', 'OF', 'THE', 'KING', 'store', 'NOWREPLY', 'LOTR', '2', 'June', '4', 'Chance', '2', 'WIN', 'LOTR', 'soundtrack', 'CDs', 'StdTxtRate', 'Reply', 'STOP', 'end', 'txts']"
3977,0,"['Just', 'getting', 'back', 'home']"
3978,0,"['My', 'battery', 'low', 'babe']"
3979,0,"['They', 'finally', 'came', 'fix', 'ceiling']"
3980,0,"['Customer', 'place', 'wil', 'cal', 'sir']"
3981,0,"['I', 'coming', 'back', 'Thursday', 'Yay', 'Is', 'going', 'ok', 'get', 'money', 'Cheers', 'Oh', 'yeah', 'Everything', 'alright', 'How', 'Is', 'school', 'Or', 'call', 'work']"
3982,0,"['No', 'bluray', 'player']"
3983,0,"['Get', 'gandhipuram', 'walk', 'cross', 'cut', 'road', 'Right', 'side', 'ltgt', 'street', 'road', 'turn', 'first', 'right']"
3984,0,"['Great', 'How', 'office', 'today']"
3985,0,"['Wen', 'miss', 'someone', 'person', 'definitely', 'special', 'But', 'person', 'special', 'miss', 'Keepintouch', 'gdeve']"
3986,0,"['I', 'actor', 'When', 'work', 'work', 'evening', 'sleep', 'late', 'Since', 'unemployed', 'moment', 'ALWAYS', 'sleep', 'late', 'When', 'unemployed', 'every', 'day', 'saturday']"
3987,0,"['YOU', 'guys', 'never', 'invite', 'anywhere']"
3988,0,"['Sorry', 'I', 'call', 'later']"
3989,0,"['Did', 'receive', 'message']"
3990,0,"['Do', 'Not', 'give', 'monkeys', 'wot', 'think', 'certainly', 'mind', 'Any', 'friend', 'mineall', 'Just', 'sleep', 'wiv', 'wud', 'annoyin']"
3991,1,"['We', 'currently', 'message', 'awaiting', 'collection', 'To', 'collect', 'message', 'call', '08718723815']"
3992,0,"['I', 'cannot', 'pick', 'phone', 'right', 'Pls', 'send', 'message']"
3993,0,"['Thanks', 'love', 'But', 'torch', 'bold']"
3994,0,"['I', 'finished', 'lunch', 'already', 'YOU', 'wake', 'already']"
3995,1,"['For', 'sale', 'arsenal', 'dartboard', 'Good', 'condition', 'doubles', 'trebles']"
3996,1,"['Loans', 'purpose', 'even', 'Bad', 'Credit', 'Tenants', 'Welcome', 'Call', 'NoWorriesLoanscom', '08717111821']"
3997,0,"['I', 'plane', 'give', 'month', 'end']"
3998,0,"['Yes', 'princess', 'Are', 'going', 'make', 'moan']"
3999,0,"['I', 'sent', 'prices', 'mean', 'ltgt', 'g']"
4000,0,"['Never', 'blame', 'day', 'life', 'Good', 'days', 'give', 'happiness', 'Bad', 'days', 'give', 'experience', 'Both', 'essential', 'life', 'All', 'Gods', 'blessings', 'good', 'morning']"
4001,0,"['Mmm', 'better', 'got', 'roast', 'i\x92d', 'b', 'better', 'drinks', '2', 'Good', 'indian']"
4002,0,['Ok']
4003,0,"['I', 'actually', 'first', 'time', 'I', 'went', 'bed', 'long', 'spoke', 'Woke', '7', 'How', 'night']"
4004,1,"['80488', 'Your', '500', 'free', 'text', 'messages', 'valid', '31', 'December', '2005']"
4005,0,"['Like', 'personal', 'sized']"
4006,0,"['Sir', 'I', 'need', 'Velusamy', 'sirs', 'date', 'birth', 'company', 'bank', 'facilities', 'details']"
4007,1,"['Ringtone', 'Club', 'Gr8', 'new', 'polys', 'direct', 'mobile', 'every', 'week']"
4008,0,"['Can', 'ü', 'decide', 'faster', 'cos', 'sis', 'going', 'home', 'liao']"
4009,0,"['You', 'place', 'man']"
4010,0,"['No', 'need', 'buy', 'lunch', 'I', 'eat', 'maggi', 'mee']"
4011,0,"['Sure', 'I', 'get', 'acknowledgement', 'astoundingly', 'tactless', 'generally', 'faggy', 'demand', 'blood', 'oath', 'fo']"
4012,0,"['Dis', 'yijue', 'I', 'jus', 'saw', 'mail', 'In', 'case', 'huiming', 'sent', 'num', 'Dis', 'num']"
4013,0,"['Geeeee', 'Your', 'internet', 'really', 'bad', 'today', 'eh']"
4014,0,"['Nokia', 'phone', 'lovly']"
4015,0,"['That', 'wondar', 'full', 'flim']"
4016,0,"['I', 'tired', 'arguing', 'week', 'week', 'Do', 'want']"
4017,0,"['Even', 'friend', 'priest', 'call']"
4018,0,"['Hey', 'You', 'got', 'mail']"
4019,0,"['It', 'justbeen', 'overa', 'week', 'since', 'broke', 'already', 'brains', 'going', 'mush']"
4020,0,"['Was', 'nice', 'day', 'impressively', 'sensible', 'went', 'home', 'early', 'feel', 'fine', 'Or', 'boring', 'When', 'cannot', 'remember']"
4021,0,"['Fuck', 'babe', 'I', 'miss', 'already', 'know', 'Cannot', 'let', 'send', 'money', 'towards', 'net', 'I', 'need', 'I', 'want', 'I', 'crave']"
4022,0,"['Thanks', 'All', 'well', 'months']"
4023,1,"['SMS', 'ac', 'Blind', 'Date', '4U', 'Rodds1', '21m', 'Aberdeen', 'United', 'Kingdom', 'Check', 'Him', 'httpimg', 'sms', 'acWicmb3cktz8r74', 'Blind', 'Dates', 'send', 'HIDE']"
4024,0,"['Yar', 'lor', 'wait', '4', 'mum', '2', 'finish', 'sch', 'lunch', 'lor', 'I', 'whole', 'morning', 'stay', 'home', 'clean', 'room', 'room', 'quite', 'clean', 'Hee']"
4025,0,"['How', 'come', 'got', 'nothing']"
4026,0,"['I', 'texted', 'I', 'finished', 'long', 'time', 'ago', 'showered', 'erything']"
4027,0,"['Waaaat', 'Lololo', 'ok', 'next', 'time']"
4028,0,"['Any', 'pain', 'urination', 'thing', 'else']"
4029,0,"['Yes', 'princess', 'I', 'want', 'please', 'every', 'night', 'Your', 'wish', 'command']"
4030,1,"['Guess', 'Somebody', 'know', 'secretly', 'fancies', 'Want', 'To', 'find', 'Give', 'us', 'call', '09065394514', 'From', 'Landline', 'DATEBox1282EssexCM61XN', '150pmin', '18']"
4031,0,"['Shall', 'send', 'exe', 'mail', 'id']"
4032,0,"['There', 'point', 'hangin', 'mr', 'right', 'makin', 'happy']"
4033,0,"['You', 'supposed', 'wake', 'ME', 'gt']"
4034,1,"['Do', 'want', '750', 'anytime', 'network', 'mins', '150', 'text', 'NEW', 'VIDEO', 'phone', 'five', 'pounds', 'per', 'week', 'call', '08002888812', 'reply', 'delivery', 'tomorrow']"
4035,0,"['For', 'real', 'though', 'sucks', 'I', 'cannot', 'even', 'cook', 'whole', 'electricity', 'And', 'I', 'hungry']"
4036,0,"['Good', 'FRIENDS', 'CaRE', 'Other', 'CLoSE', 'Friends', 'UNDERSTaND', 'Other', 'TRUE', 'Friends', 'STaY', 'forever', 'beyond', 'words', 'beyond', 'time', 'Gud', 'ni8']"
4037,0,"['I', 'want', 'snow', 'It', 'freezing', 'windy']"
4038,0,"['Lul', 'gettin', 'juicy', 'gossip', 'hospital', 'Two', 'nurses', 'talking', 'fat', 'gettin', 'And', 'one', 'thinks', 'obese', 'Oyea']"
4039,0,"['I', 'e', 'person', 'e', 'sms', 'survey']"
4040,0,"['It', 'b', '215', 'trying', '2', 'sort', 'house', 'ok']"
4041,1,"['Hi', 'lookin', '4', 'saucy', 'daytime', 'fun', 'wiv', 'busty', 'married', 'woman', 'Am', 'free', 'next', 'week', 'Chat', '2', 'sort', 'time', '09099726429', 'JANINExx', 'Calls£1minMobsmoreLKPOBOX177HP51FL']"
4042,0,"['Lol', 'ok', 'forgiven']"
4043,0,"['Pansy', 'You', 'living', 'jungle', 'two', 'years', 'Its', 'driving', 'worried']"
4044,0,"['7', 'wonders', 'My', 'WORLD', '7th', 'You', '6th', 'You', 'Are', 'style', '5th', 'You', 'Are', 'smile', '4th', 'You', 'Are', 'Personality', '3rd', 'You', 'Are', 'Nature', '2nd', 'You', 'Are', 'SMS', '1st', 'You', 'Are', 'Lovely', 'Friendship', 'good', 'morning', 'dear']"
4045,1,"['1000s', 'flirting', 'NOW', 'Txt', 'GIRL', 'BLOKE', 'NAME', 'AGE', 'eg', 'GIRL', 'ZOE', '18', '8007', 'join', 'get', 'chatting']"
4046,1,"['Great', 'NEW', 'Offer', 'DOUBLE', 'Mins', 'DOUBLE', 'Txt', 'best', 'Orange', 'tariffs', 'AND', 'get', 'latest', 'camera', 'phones', '4', 'FREE', 'Call', 'MobileUpd8', 'free', '08000839402', 'NOW', '2stoptxt', 'TCs']"
4047,0,"['I', 'way', 'home', 'Went', 'change', 'batt', '4', 'watch', 'go', 'shop', 'bit', 'lor']"
4048,0,"['Yes', 'small', 'kid', 'And', 'boost', 'secret', 'energy']"
4049,1,"['Sunshine', 'Quiz', 'Wkly', 'Q', 'Win', 'top', 'Sony', 'DVD', 'player', 'know', 'country', 'Algarve', 'Txt', 'ansr', '82277', '£150', 'SPTyrone']"
4050,1,"['Free', 'entry', 'gr8prizes', 'wkly', 'comp', '4', 'chance', 'win', 'latest', 'Nokia', '8800', 'PSP', '£250', 'cash', 'every', 'wkTXT', 'GREAT', '80878', 'httpwwwgr8prizescom', '08715705022']"
4051,0,"['Hey', 'For', 'leave', 'friday', 'Wait', 'ask', 'superior', 'tell']"
4052,1,"['Urgent', 'call', '09066612661', 'landline', 'Your', 'complementary', '4', 'Tenerife', 'Holiday', '£10000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'PO', 'Box', '3', 'WA14', '2PX', '150ppm', '18', 'Sender', 'Hol', 'Offer']"
4053,0,"['I', 'working', 'technical', 'support', 'voice', 'process']"
4054,0,"['Oh', 'fine', 'I', 'tonight']"
4055,0,"['That', 'day', 'asked', 'anand', 'number', 'Why']"
4056,0,"['Hi', 'Princess', 'Thank', 'pics', 'You', 'pretty', 'How']"
4057,0,"['Yeah', 'I', 'think', 'usual', 'guys', 'still', 'passed', 'last', 'night', 'get', 'ahold', 'anybody', 'let', 'know', 'I', 'throw']"
4058,0,"['Hey', 'morning', 'come', 'ask', 'pa']"
4059,0,"['Aldrine', 'rakhesh', 'ex', 'RTM', 'herepls', 'callurgent']"
4060,0,"['Wait', 'I', 'message', 'ltgt', 'min']"
4061,0,"['Yesmum', 'lookin', 'strong']"
4062,0,"['Yo', 'come', 'carlos', 'soon']"
4063,0,"['As', 'different', 'styles']"
4064,0,"['R', 'meeting', 'da', 'ge', 'nite', 'tomorrow']"
4065,0,"['Hey', 'Do', 'forget', 'You', 'MINE', 'For', 'ME', 'My', 'possession', 'MY', 'property', 'MMM', 'childish', 'smile']"
4066,0,"['Wow', 'I', 'never', 'realized', 'embarassed', 'accomodations', 'I', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'I', 'sorry', 'I', 'give', 'I', 'sorry', 'offered', 'I', 'sorry', 'room', 'embarassing']"
4067,0,"['No', 'probs', 'hon', 'How', 'doinat', 'mo']"
4068,1,"['December', 'Had', 'mobile', '11mths', 'You', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'Free', 'Call', 'The', 'Mobile', 'Update', 'Co', 'FREE', '08002986906']"
4069,0,"['That', 'one', 'week', 'leave', 'put', 'know', 'time', 'Why']"
4070,0,"['Dear', 'Are', 'ok']"
4071,0,"['He', 'really', 'skateboarding', 'despite', 'fact', 'gets', 'thrown', 'winds', 'bandages', 'shit', 'arms', 'every', 'five', 'minutes']"
4072,0,"['I', 'enjoy', 'watching', 'playing', 'football', 'basketball', 'Anything', 'outdoors', 'And']"
4073,0,"['As', 'usualiam', 'fine', 'happy', 'amp', 'well']"
4074,0,"['Many', 'happy', 'returns', 'day', 'I', 'wish', 'happy', 'birthday']"
4075,0,"['Da', 'birthdate', 'certificate', 'april', 'real', 'date', 'today', 'But', 'publish', 'I', 'shall', 'give', 'special', 'treat', 'keep', 'secret', 'Any', 'way', 'thanks', 'wishes']"
4076,1,"['Your', 'free', 'ringtone', 'waiting', 'collected', 'Simply', 'text', 'password', 'MIX', '85069', 'verify', 'Get', 'Usher', 'Britney', 'FML', 'PO', 'Box', '5249', 'MK17', '92H', '450Ppw', '16']"
4077,0,"['HI', 'DARLIN', 'I', 'HAVE', 'JUST', 'GOT', 'BACK', 'AND', 'I', 'HAD', 'A', 'REALLY', 'NICE', 'NIGHT', 'AND', 'THANKS', 'SO', 'MUCH', 'FOR', 'THE', 'LIFT', 'SEE', 'YOU', 'TOMORROW', 'XXX']"
4078,0,"['Do', 'Not', 'worry', 'I', 'guess', 'busy']"
4079,0,"['You', 'said', 'went', 'back', 'bed', 'cannot', 'sleep', 'anything']"
4080,1,"['Want', 'new', 'Video', 'Phone', '750', 'anytime', 'network', 'mins', 'Half', 'price', 'line', 'rental', 'free', 'text', '3', 'months', 'Reply', 'call', '08000930705', 'free', 'delivery']"
4081,1,"['FREE', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'mob', 'every', 'week', 'txt', 'NOKIA', '87077', 'Get', 'txting', 'tell', 'mates', 'zed', 'POBox', '36504', 'W45WQ', 'norm150ptone', '16']"
4082,0,"['Poor', 'girl', 'cannot', 'go', 'one', 'day', 'lmao']"
4083,0,"['Its', 'hard', 'believe', 'things', 'like', 'All', 'say', 'lie', 'think', 'twice', 'saying', 'anything']"
4084,0,"['10', 'min', 'later', 'k']"
4085,0,"['Ranjith', 'cal', 'drpd', 'Deeraj', 'deepak', '5min', 'hold']"
4086,1,"['XXXMobileMovieClub', 'To', 'use', 'credit', 'click', 'WAP', 'link', 'next', 'txt', 'message', 'click', 'httpwap', 'xxxmobilemovieclubcomnQJKGIGHJJGCBL']"
4087,0,"['Ok', 'But', 'bag']"
4088,0,"['Pls', 'give', 'prometazine', 'syrup', '5mls', 'ltgt', 'mins', 'later', 'feed']"
4089,0,"['East', 'coast']"
4090,0,"['Check', 'audreys', 'status', 'right']"
4091,0,"['Yup', 'giving', 'problems', 'mayb', 'jus', 'leave']"
4092,0,"['Aiyar', 'sorry', 'lor', 'forgot', '2', 'tell']"
4093,0,"['We', 'took', 'hooch', 'walk', 'toaday', 'fell', 'Splat', 'Grazed', 'knees', 'everything', 'Should', 'stayed', 'home', 'See', 'tomorrow']"
4094,0,"['I', 'sore', 'throat', 'It', 'scratches', 'I', 'talk']"
4095,0,"['God', 'blessget', 'good', 'sleep', 'deari', 'pray']"
4096,0,"['Yes', 'appt']"
4097,0,"['Yeah', 'I', 'think', 'use', 'gt', 'atm', 'register', 'Not', 'sure', 'anyway', 'help', 'let', 'know', 'But', 'sure', 'ready']"
4098,0,"['You', 'call', 'times', 'job', 'today', 'ok', 'umma', 'ask', 'speed']"
4099,0,"['No', 'way', 'I', 'going', 'back']"
4100,0,"['Onum', 'ela', 'pa', 'Normal']"
4101,0,"['I', 'reach', 'home', 'ltgt', 'minutes']"
4102,0,"['Goodnight', 'sleep', 'well', 'da', 'please', 'take', 'care', 'pa', 'Please']"
4103,0,"['Hello', 'madam']"
4104,0,"['The', 'worlds', 'happiest', 'frnds', 'never', 'characters', 'Dey', 'best', 'understanding', 'differences']"
4105,0,"['Well', 'still', 'bit', 'left', 'guys', 'want', 'tonight']"
4106,0,['Ok']
4107,0,"['Nationwide', 'auto', 'centre', 'something', 'like', 'Newport', 'road', 'I', 'liked']"
4108,0,"['Good', 'Morning', 'plz', 'call', 'sir']"
4109,1,"['Hello', 'darling', 'today', 'I', 'would', 'love', 'chat', 'tell', 'look', 'like', 'sexy']"
4110,0,"['S', 'took', 'tablets', 'Reaction', 'morning']"
4111,0,"['I', 'ok', 'wif', 'cos', 'like', '2', 'try', 'new', 'things', 'But', 'scared', 'dun', 'like', 'mah', 'Cos', 'said', 'loud']"
4112,0,"['Yesbut', 'said', 'IT']"
4113,0,"['Die', 'I', 'accidentally', 'deleted', 'e', 'message', 'suppose', '2', 'put', 'e', 'sim', 'archive', 'Haiz', 'I', 'sad']"
4114,0,"['You', 'know', 'hook', 'means', 'right']"
4115,0,"['Yeah', 'like', 'goes', 'like', 'friends', 'going', 'flip', 'shit', 'like', 'half', 'hour']"
4116,0,"['Where', 'hungry']"
4117,0,"['Ü', 'come', 'lt', '25', 'n', 'pass', 'lar']"
4118,0,"['Sorry', 'earlier', 'Putting', 'firesAre', 'around', 'talk', '9', 'Or', 'actually', 'life', 'lol']"
4119,0,"['What', 'happening', 'Have', 'gotten', 'job', 'begun', 'registration', 'permanent', 'residency']"
4120,0,"['Sir', 'good', 'morning', 'Hope', 'good', 'weekend', 'I', 'called', 'let', 'know', 'able', 'raise', 'ltgt', 'dad', 'He', 'however', 'said', 'would', 'make', 'rest', 'available', 'mid', 'february', 'This', 'amount', 'still', 'quite', 'short', 'hoping', 'would', 'help', 'Do', 'good', 'day', 'Abiola']"
4121,1,"['Knock', 'Knock', 'Txt', 'whose', '80082', 'enter', 'r', 'weekly', 'draw', '4', '£250', 'gift', 'voucher', '4', 'store', 'yr', 'choice', 'TCs', 'wwwtklscom', 'age16', 'stoptxtstop£150week']"
4122,0,"['Goin', 'workout', 'lor', 'Muz', 'lose', 'e', 'fats']"
4123,0,"['Good', 'night', 'dear', 'SleepwellampTake', 'care']"
4124,0,"['Hello', 'handsome', 'Are', 'finding', 'job', 'Not', 'lazy', 'Working', 'towards', 'getting', 'back', 'net', 'mummy', 'Where', 'boytoy', 'Does', 'miss']"
4125,0,"['Networking', 'technical', 'support', 'associate']"
4126,0,"['Mm', 'entirely', 'sure', 'understood', 'text', 'hey', 'Ho', 'Which', 'weekend']"
4127,0,"['Yo', 'call', 'get', 'chance', 'friend', 'mine', 'wanted', 'ask', 'big', 'order']"
4128,0,"['You', 'gorgeous', 'keep', 'pix', 'cumming', 'thank']"
4129,0,"['Mode', 'men', 'left']"
4130,0,"['Den', 'wat', 'e', 'schedule', 'b', 'lk', 'sun']"
4131,0,"['Jay', 'says', 'doublefaggot']"
4132,0,"['YOU', 'wan', '2', 'haf', 'lunch', 'da', 'canteen']"
4133,0,"['It', 'issues', 'right', 'Ill', 'fix', 'tomorrow']"
4134,0,"['I', 'probably', 'come', 'everybodys', 'done', 'around', 'ltgt', 'right']"
4135,0,"['At', 'time', 'coming']"
4136,0,"['Those', 'cocksuckers', 'If', 'makes', 'feel', 'better', 'ipads', 'worthless', 'garbage', 'novelty', 'items', 'feel', 'bad', 'even', 'wanting', 'one']"
4137,0,"['No', 'wonder', 'Cos', 'dun', 'rem', 'seeing', 'silver', 'car', 'But', 'thk', 'saw', 'black', 'one']"
4138,0,"['Ups', '3days', 'also', 'shipping', 'company', 'takes', '2wks', 'The', 'way', 'usps', 'takes', 'week', 'gets', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff']"
4139,0,"['Convey', 'regards']"
4140,1,"['Great', 'NEW', 'Offer', 'DOUBLE', 'Mins', 'DOUBLE', 'Txt', 'best', 'Orange', 'tariffs', 'AND', 'get', 'latest', 'camera', 'phones', '4', 'FREE', 'Call', 'MobileUpd8', 'free', '08000839402', 'NOW', '2stoptxt', 'TCs']"
4141,1,"['Get', '3', 'Lions', 'England', 'tone', 'reply', 'lionm', '4', 'mono', 'lionp', '4', 'poly', '4', 'go', '2', 'wwwringtonescouk', 'original', 'n', 'best', 'Tones', '3GBP', 'network', 'operator', 'rates', 'apply']"
4142,0,"['Yes', 'care', 'I', 'need', 'bad', 'princess']"
4143,0,"['Hello', 'beautiful', 'r', 'ok', 'I', 'kind', 'ad', 'row', 'wiv', 'walked', 'pub', 'I', 'wanted', 'night', 'wiv', 'Miss']"
4144,0,"['CERI', 'YOU', 'REBEL', 'SWEET', 'DREAMZ', 'ME', 'LITTLE', 'BUDDY', 'C', 'YA', '2MORO', 'WHO', 'NEEDS', 'BLOKES']"
4145,0,"['Tessypls', 'favor', 'Pls', 'convey', 'birthday', 'wishes', 'Nimyapls', 'dnt', 'forget', 'Today', 'birthday', 'Shijas']"
4146,0,"['Goodmorning', 'Today', 'late', 'ltgt', 'min']"
4147,0,"['make', '3', '4', 'fucks', 'sake', 'x']"
4148,0,"['En', 'chikku', 'nange', 'bakra', 'message', 'kalstiyathen', 'teacoffee']"
4149,0,"['NOT', 'ENUFCREDEIT', 'TOCALLSHALL', 'ILEAVE', 'UNI', 'AT', '6', 'GET', 'A', 'BUS', 'TO', 'YOR', 'HOUSE']"
4150,0,"['Oh', 'wow', 'gay', 'Will', 'firmware', 'update', 'help']"
4151,0,"['But', 'b', 'going', '2', 'sch', 'mon', 'My', 'sis', 'need', '2', 'take', 'smth']"
4152,0,"['So', 'messages', 'Had', 'food']"
4153,0,"['Howz', 'persons', 'story']"
4154,0,"['Yup', 'still', 'coffee', 'wif', 'frens', 'My', 'fren', 'drove', 'give', 'lift']"
4155,0,"['ltgt', 'ISH', 'MINUTES', 'WAS', '5', 'MINUTES', 'AGO', 'WTF']"
4156,0,"['Feel', 'like', 'trying', 'kadeem', 'V']"
4157,0,"['Think', 'sent', 'text', 'home', 'phone', 'That', 'cannot', 'display', 'texts', 'If', 'still', 'want', 'send', 'number']"
4158,0,"['It', 'cool', 'last', 'little', 'Getting', 'time', 'soon']"
4159,0,"['Sorry', 'I', 'call', 'later', 'I', 'meeting', 'sir']"
4160,0,"['I', 'barred', 'B', 'Q', 'stores', 'lifeThis', 'twat', 'orange', 'dungerees', 'came', 'asked', 'I', 'wanted', 'decking', 'So', 'I', 'got', 'first', 'punch']"
4161,0,"['I', 'home', 'love', 'If', 'still', 'awake', 'loving', 'kiss']"
4162,0,"['Oh', 'ok', 'prob']"
4163,0,"['Glad', 'see', 'reply']"
4164,1,"['You', 'rcv', 'msgs', 'chat', 'svc', 'For', 'FREE', 'Hardcore', 'services', 'text', 'GO', '69988', 'If', 'get', 'nothing', 'must', 'Age', 'Verify', 'yr', 'network', 'try']"
4165,0,"['I', 'want', 'sent', 'ltgt', 'mesages', 'today', 'That', 'Is', 'Sorry', 'hurts']"
4166,0,"['Any', 'chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employers', 'paperwork', 'Not', 'cool', 'Please', 'contact', 'I', 'report', 'supervisor']"
4167,0,"['We', 'pleased', 'inform', 'application', 'Airtel', 'Broadband', 'processed', 'successfully', 'Your', 'installation', 'happen', 'within', '3', 'days']"
4168,0,"['YOU', 'still', 'painting', 'wall']"
4169,0,"['Do', 'always', 'celebrate', 'NYs', 'family']"
4170,1,"['YOU', '447801259231', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'YOUfind', 'Rreveal', 'thinks', 'YOU', 'ARE', 'specialcall', '09058094597']"
4171,0,"['Ok', 'problem', 'get', 'taxi', 'C', 'ing', 'tomorrow', 'tuesday', 'On', 'tuesday', 'think', 'r', 'going', 'cinema']"
4172,0,"['A', 'guy', 'gets', 'used', 'dumb', 'realize']"
4173,0,"['How', 'txting', 'driving']"
4174,1,"['You', 'important', 'customer', 'service', 'announcement', 'Call', 'FREEPHONE', '0800', '542', '0825']"
4175,1,"['Boltblue', 'tones', '150p', 'Reply', 'POLY', 'MONO', 'eg', 'POLY3', '1', 'Cha', 'Cha', 'Slide', '2', 'Yeah', '3', 'Slow', 'Jamz', '6', 'Toxic', '8', 'Come', 'With', 'Me', 'STOP', '4', 'tones', 'txt', 'MORE']"
4176,0,"['How', 'would', 'ip', 'address', 'test', 'considering', 'computer', 'minecraft', 'server']"
4177,0,"['So', 'many', 'days', 'since']"
4178,0,"['Sorry', 'I', 'call', 'later']"
4179,0,"['Now', 'going', 'lunch']"
4180,0,"['Hey', 'free', 'call']"
4181,0,"['I', 'forgot', '2', 'ask', 'ü', 'smth', 'There', 'card', 'da', 'present', 'lei', 'How', 'Ü', 'want', '2', 'write', 'smth', 'sign']"
4182,1,"['Loan', 'purpose', '£500', '£75000', 'Homeowners', 'Tenants', 'welcome', 'Have', 'previously', 'refused', 'We', 'still', 'help', 'Call', 'Free', '0800', '1956669', 'text', 'back', 'help']"
4183,0,"['Just', 'come', 'home', 'I', 'want', 'miserable']"
4184,0,"['Been', 'ne', 'thing', 'interesting', 'Did', 'good', 'birthday', 'When', 'wrking', 'nxt', 'I', 'started', 'uni', 'today']"
4185,0,"['Al', 'moan', 'n', 'e', 'thin', 'goes', 'wrong', 'faultal', 'de', 'arguments', 'r', 'faultfed', 'himso', 'bother', 'Hav', '2go', 'thanxxx']"
4186,0,"['Sounds', 'like', 'could', 'lot', 'time', 'spent', 'chastity', 'device', 'boy', 'grins', 'Or', 'take', 'beatings', 'like', 'good', 'dog', 'Going', 'lounge', 'nice', 'long', 'bath']"
4187,1,"['You', '1', 'new', 'message', 'Please', 'call', '08712400200']"
4188,0,"['Haf', 'eaten', 'Wat', 'time', 'wan', '2', 'come']"
4189,0,"['Thanks', 'loving', 'You', 'rock']"
4190,1,"['FREE', 'MESSAGE', 'Activate', '500', 'FREE', 'Text', 'Messages', 'replying', 'message', 'word', 'FREE', 'For', 'terms', 'conditions', 'visit', 'www07781482378com']"
4191,0,"['Shall', 'Not', 'disturb', 'anymore', 'Jia']"
4192,0,"['cThen', 'thk', 'shd', 'b', 'enuff', 'Still', 'got', 'conclusion', 'n', 'contents', 'pg', 'n', 'references', 'I', 'b', 'da', 'contents', 'pg', 'n', 'cover', 'pg']"
4193,0,"['Ok', 'lor']"
4194,0,"['R', 'saying', 'order', 'slippers', 'cos', 'pay', 'returning']"
4195,0,"['It', 'take', 'ltgt', 'min']"
4196,0,"['Hi', 'We', 'moved', 'in2', 'pub', 'Would', 'great', '2', 'c', 'cud', 'come']"
4197,0,"['Rajipls', 'favour', 'Pls', 'convey', 'Birthday', 'wishes', 'Nimya', 'Pls', 'Today', 'birthday']"
